date,day_of_week,trust_code,trust_name,trust_type,total_beds,flu_rate_per_100k,temperature_c,gp_appointment_lag_days,ae_attendance,ae_4hr_breach_pct,ae_mean_wait_mins,ae_12hr_trolley_waits,social_care_delay_days,nctr_patients,bed_occupancy_pct,nurse_sickness_pct,unfilled_shifts,ambulance_handover_avg_mins,ambulance_handover_over_60min,red_flag_incidents,pressure_score,opel_level,ae_pressure_index,bed_social_care_ratio,workforce_stress_index,system_flow_score,rag_status,,,date,WGH,NRI,SCH
05/11/2023,Sunday,WGH,Westbridge General Hospital,Acute,620,9,7.1,9.3,241,0.074,114,0,15.2,42,0.916,0.065,4,15,0,1,0.547,3,0.4241,16.59388646,0.099166667,0.793685714,Amber,,,,,,
06/11/2023,Monday,WGH,Westbridge General Hospital,Acute,620,9.7,7.9,10.7,335,0.134,131,0,16.4,41,0.921,0.07,4,12,0,0,0.584,3,0.46335,17.80673181,0.101666667,0.843685714,Amber,,,,,,
07/11/2023,Tuesday,WGH,Westbridge General Hospital,Acute,620,13.4,6.8,10.4,330,0.145,124,1,11.4,39,0.958,0.074,4,15,0,1,0.664,3,0.447,11.89979123,0.103666667,0.777057143,Amber,,,,,,
08/11/2023,Wednesday,WGH,Westbridge General Hospital,Acute,620,13.1,5.3,11.3,284,0.1,129,0,14,40,0.919,0.066,5,13,0,0,0.542,3,0.44125,15.23394995,0.116333333,0.819742857,Amber,,,,,,
09/11/2023,Thursday,WGH,Westbridge General Hospital,Acute,620,12.3,6.5,10,305,0.092,135,0,13.3,37,0.931,0.075,5,16,0,3,0.632,3,0.42755,14.28571429,0.120833333,0.786185714,Amber,,,,,,
10/11/2023,Friday,WGH,Westbridge General Hospital,Acute,620,11.6,7.5,9.6,321,0.134,152,0,13.7,32,0.904,0.1,3,15,0,2,0.614,3,0.4356,15.15486726,0.1,0.772814286,Amber,,,,,,
11/11/2023,Saturday,WGH,Westbridge General Hospital,Acute,620,14.1,6.8,11.5,281,0.083,112,0,9.4,39,0.903,0.093,5,13,0,3,0.613,3,0.4072,10.40974529,0.129833333,0.748628571,Amber,,,,,,
12/11/2023,Sunday,WGH,Westbridge General Hospital,Acute,620,10.8,6,10.1,250,0.072,129,0,15.7,46,0.926,0.066,3,17,0,2,0.604,3,0.46605,16.95464363,0.083,0.822328571,Amber,,,,,,
13/11/2023,Monday,WGH,Westbridge General Hospital,Acute,620,14.4,6.2,11.2,345,0.153,130,0,14.1,46,0.931,0.071,4,18,0,2,0.688,3,0.4997,15.14500537,0.102166667,0.8239,Amber,,,,,,
14/11/2023,Tuesday,WGH,Westbridge General Hospital,Acute,620,16.3,5.7,12.4,323,0.12,126,0,14.9,38,0.915,0.098,5,18,0,2,0.642,3,0.4335,16.28415301,0.132333333,0.855214286,Amber,,,,,,
15/11/2023,Wednesday,WGH,Westbridge General Hospital,Acute,620,18.2,5.3,13.4,350,0.191,118,0,11.2,39,0.91,0.109,4,16,0,2,0.7,3,0.4579,12.30769231,0.121166667,0.819142857,Red,,,,,,
16/11/2023,Thursday,WGH,Westbridge General Hospital,Acute,620,14,5.5,11.5,295,0.113,157,0,14.9,38,0.926,0.066,3,14,0,0,0.556,3,0.46945,16.09071274,0.083,0.840328571,Amber,,,,,,
17/11/2023,Friday,WGH,Westbridge General Hospital,Acute,620,16.4,5.6,13.5,274,0.115,124,0,10.3,36,0.915,0.081,3,18,0,0,0.554,3,0.417,11.2568306,0.0905,0.809785714,Amber,,,,,,
18/11/2023,Saturday,WGH,Westbridge General Hospital,Acute,620,16.3,5.9,13.9,281,0.112,130,0,14.5,44,0.923,0.115,4,12,0,2,0.676,3,0.4713,15.70964247,0.124166667,0.884557143,Amber,,,,,,
19/11/2023,Sunday,WGH,Westbridge General Hospital,Acute,620,19.6,5,13.6,291,0.121,111,0,13.1,44,0.927,0.112,4,15,0,1,0.665,3,0.45115,14.13160734,0.122666667,0.858728571,Amber,,,,,,
20/11/2023,Monday,WGH,Westbridge General Hospital,Acute,620,23.4,4.6,14.8,389,0.254,124,0,14.8,41,0.923,0.13,4,19,0,2,0.782,4,0.5026,16.03466956,0.131666667,0.908342857,Red,,,,,,
21/11/2023,Tuesday,WGH,Westbridge General Hospital,Acute,620,18.3,6.2,11.8,358,0.189,135,0,15.5,40,0.961,0.106,4,17,0,1,0.744,3,0.48435,16.12903226,0.119666667,0.869757143,Red,,,,,,
22/11/2023,Wednesday,WGH,Westbridge General Hospital,Acute,620,15.3,4.9,10.7,301,0.112,136,0,17.8,41,0.963,0.081,4,16,0,1,0.655,3,0.4608,18.48390447,0.107166667,0.881485714,Amber,,,,,,
23/11/2023,Thursday,WGH,Westbridge General Hospital,Acute,620,31.4,4.8,11.3,342,0.18,128,0,18.1,44,0.927,0.166,5,20,0,2,0.739,3,0.496,19.52535059,0.166333333,0.884442857,Red,,,,,,
24/11/2023,Friday,WGH,Westbridge General Hospital,Acute,620,24.3,4.6,12.7,342,0.162,127,0,20.4,45,0.936,0.146,7,16,0,2,0.743,3,0.49355,21.79487179,0.189666667,0.952542857,Red,,,,,,
25/11/2023,Saturday,WGH,Westbridge General Hospital,Acute,620,26.7,4.5,13.2,267,0.171,126,0,19.5,54,0.928,0.125,4,19,0,0,0.724,3,0.5499,21.01293103,0.129166667,0.946557143,Red,,,,,,
26/11/2023,Sunday,WGH,Westbridge General Hospital,Acute,620,33,4.4,13.3,261,0.164,122,0,16.7,50,0.945,0.144,5,18,0,2,0.78,4,0.5181,17.67195767,0.155333333,0.9135,Red,,,,,,
27/11/2023,Monday,WGH,Westbridge General Hospital,Acute,620,31.1,4.8,15.6,399,0.204,171,1,14.9,51,0.937,0.18,7,19,0,1,0.779,4,0.60135,15.9018143,0.206666667,0.932585714,Red,,,,,,
28/11/2023,Tuesday,WGH,Westbridge General Hospital,Acute,620,24.5,4.7,11.5,328,0.156,123,0,15.3,47,0.939,0.157,6,16,0,0,0.701,3,0.49815,16.29392971,0.1785,0.851528571,Red,,,,,,
29/11/2023,Wednesday,WGH,Westbridge General Hospital,Acute,620,24.5,4.5,13.3,309,0.168,128,0,16,42,0.948,0.123,4,17,0,0,0.706,3,0.4792,16.87763713,0.128166667,0.9042,Red,,,,,,
30/11/2023,Thursday,WGH,Westbridge General Hospital,Acute,620,21.3,4.4,13.2,316,0.14,115,0,17.7,54,0.962,0.068,4,16,0,1,0.711,3,0.52375,18.3991684,0.100666667,0.933157143,Red,,,,,,
01/12/2023,Friday,WGH,Westbridge General Hospital,Acute,620,35.4,4.6,13.2,305,0.172,123,0,18.1,52,0.941,0.18,6,17,0,0,0.738,3,0.53455,19.23485654,0.19,0.930757143,Red,,,,,,
02/12/2023,Saturday,WGH,Westbridge General Hospital,Acute,620,25.4,3.6,14,273,0.119,127,0,15.6,42,0.935,0.144,4,19,0,4,0.744,3,0.45835,16.68449198,0.138666667,0.908,Red,,,,,,
03/12/2023,Sunday,WGH,Westbridge General Hospital,Acute,620,26.4,4.3,15.2,230,0.137,90,0,14.8,51,0.93,0.104,4,20,0,1,0.711,3,0.4733,15.91397849,0.118666667,0.919714286,Red,,,,,,
04/12/2023,Monday,WGH,Westbridge General Hospital,Acute,620,37.2,4.7,14.7,359,0.291,159,0,16.9,48,0.928,0.17,6,25,0,3,0.874,4,0.60315,18.2112069,0.185,0.9397,Red,,,,,,
05/12/2023,Tuesday,WGH,Westbridge General Hospital,Acute,620,29,3.7,16.4,324,0.137,131,0,14.5,47,0.962,0.137,5,14,0,0,0.704,3,0.50055,15.07276507,0.151833333,0.953728571,Red,,,,,,
06/12/2023,Wednesday,WGH,Westbridge General Hospital,Acute,620,35.2,4.6,15.5,288,0.162,122,0,16.4,49,0.964,0.162,6,16,0,2,0.783,4,0.5113,17.01244813,0.181,0.963742857,Red,,,,,,
07/12/2023,Thursday,WGH,Westbridge General Hospital,Acute,620,27.5,3.5,12.6,298,0.187,140,0,19.2,47,0.941,0.105,4,16,0,2,0.78,4,0.5318,20.40382572,0.119166667,0.9344,Red,,,,,,
08/12/2023,Friday,WGH,Westbridge General Hospital,Acute,620,38.1,4.1,14.9,367,0.297,149,1,19.5,51,0.961,0.125,5,20,0,3,0.838,4,0.61105,20.29136316,0.145833333,0.996185714,Red,,,,,,
09/12/2023,Saturday,WGH,Westbridge General Hospital,Acute,620,35.6,3.8,13.6,255,0.167,122,0,20.4,52,0.989,0.18,5,18,0,0,0.749,3,0.5313,20.62689585,0.173333333,0.993028571,Red,,,,,,
10/12/2023,Sunday,WGH,Westbridge General Hospital,Acute,620,37.7,3.8,13,272,0.092,121,0,22.4,53,0.99,0.18,4,15,0,1,0.639,3,0.50605,22.62626263,0.156666667,1.010571429,Amber,,,,,,
11/12/2023,Monday,WGH,Westbridge General Hospital,Acute,620,30.9,3.7,14.9,391,0.232,149,1,20,56,0.962,0.14,4,16,0,3,0.894,4,0.61505,20.79002079,0.136666667,1.004085714,Red,,,,,,
12/12/2023,Tuesday,WGH,Westbridge General Hospital,Acute,620,33.9,3.5,15.3,338,0.207,137,0,22.6,62,0.957,0.123,6,17,0,1,0.757,4,0.62605,23.61546499,0.1615,1.049657143,Red,,,,,,
13/12/2023,Wednesday,WGH,Westbridge General Hospital,Acute,620,31.2,3.4,16.1,356,0.232,130,0,22.8,71,0.983,0.16,5,19,0,0,0.843,4,0.6813,23.19430315,0.163333333,1.0802,Red,,,,,,
14/12/2023,Thursday,WGH,Westbridge General Hospital,Acute,620,30.7,3.8,13.8,345,0.208,129,0,22.2,64,0.969,0.146,6,18,0,2,0.873,4,0.62845,22.91021672,0.173,1.016314286,Red,,,,,,
15/12/2023,Friday,WGH,Westbridge General Hospital,Acute,620,33.7,3.4,13.3,367,0.239,147,0,22.3,65,0.978,0.144,4,17,0,3,0.834,4,0.66935,22.80163599,0.138666667,1.0107,Red,,,,,,
16/12/2023,Saturday,WGH,Westbridge General Hospital,Acute,620,33.2,3.1,12.5,258,0.154,94,0,22.6,66,0.985,0.18,5,16,0,2,0.828,4,0.5751,22.94416244,0.173333333,1.000857143,Red,,,,,,
17/12/2023,Sunday,WGH,Westbridge General Hospital,Acute,620,37.3,2.9,15.9,268,0.143,142,0,18.3,60,0.964,0.18,6,13,0,3,0.836,4,0.5947,18.98340249,0.19,1.000814286,Red,,,,,,
18/12/2023,Monday,WGH,Westbridge General Hospital,Acute,620,24,2.8,14.2,394,0.228,140,1,18.1,52,0.966,0.094,5,21,0,0,0.791,4,0.5782,18.73706004,0.130333333,0.962185714,Red,,,,,,
19/12/2023,Tuesday,WGH,Westbridge General Hospital,Acute,620,35.5,2.7,14,312,0.188,153,0,17.6,61,0.918,0.162,5,14,0,2,0.799,4,0.63245,19.17211329,0.164333333,0.9312,Red,,,,,,
20/12/2023,Wednesday,WGH,Westbridge General Hospital,Acute,620,25.1,3.2,14.7,320,0.18,122,0,15.9,52,0.916,0.1,4,14,0,3,0.778,4,0.5365,17.3580786,0.116666667,0.9199,Red,,,,,,
21/12/2023,Thursday,WGH,Westbridge General Hospital,Acute,620,25.7,2.6,12.4,297,0.127,118,0,16.1,53,0.925,0.132,5,15,0,1,0.703,3,0.5163,17.40540541,0.149333333,0.877214286,Red,,,,,,
22/12/2023,Friday,WGH,Westbridge General Hospital,Acute,620,27.4,2.7,16.3,347,0.177,122,0,15.3,42,0.917,0.134,4,18,0,1,0.687,3,0.4753,16.68484188,0.133666667,0.945585714,Amber,,,,,,
23/12/2023,Saturday,WGH,Westbridge General Hospital,Acute,620,30.3,2.8,13,287,0.132,123,0,14,35,0.95,0.137,4,14,0,1,0.676,3,0.41655,14.73684211,0.135166667,0.868571429,Amber,,,,,,
24/12/2023,Sunday,WGH,Westbridge General Hospital,Acute,620,25.2,2.6,13.8,266,0.116,134,0,13.7,40,0.927,0.134,4,14,0,2,0.67,3,0.4539,14.77885653,0.133666667,0.872014286,Amber,,,,,,
25/12/2023,Monday,WGH,Westbridge General Hospital,Acute,620,27.3,2.2,13.5,488,0.307,159,0,16.1,38,0.935,0.148,6,20,0,1,0.803,4,0.54955,17.21925134,0.174,0.904785714,Red,,,,,,
26/12/2023,Tuesday,WGH,Westbridge General Hospital,Acute,620,23.4,2.6,15.4,392,0.21,142,1,15.6,41,0.946,0.16,4,18,0,0,0.644,3,0.5075,16.49048626,0.146666667,0.9424,Amber,,,,,,
27/12/2023,Wednesday,WGH,Westbridge General Hospital,Acute,620,26.4,2.4,15,382,0.247,144,0,14.5,43,0.974,0.1,4,22,0,4,0.879,4,0.5368,14.88706366,0.116666667,0.928528571,Red,,,,,,
28/12/2023,Thursday,WGH,Westbridge General Hospital,Acute,620,23,2,14.6,385,0.209,154,0,15.4,47,0.951,0.116,5,20,0,3,0.839,4,0.5581,16.19348055,0.141333333,0.924257143,Red,,,,,,
29/12/2023,Friday,WGH,Westbridge General Hospital,Acute,620,21.7,2.6,15.4,353,0.189,141,0,16,45,0.972,0.148,4,20,0,1,0.764,4,0.52185,16.46090535,0.140666667,0.9588,Red,,,,,,
30/12/2023,Saturday,WGH,Westbridge General Hospital,Acute,620,23.2,2.7,12.8,260,0.118,140,0,15.4,34,0.964,0.136,4,17,0,1,0.66,3,0.4262,15.97510373,0.134666667,0.890885714,Amber,,,,,,
31/12/2023,Sunday,WGH,Westbridge General Hospital,Acute,620,23.8,2,14,283,0.131,112,0,18.1,46,0.947,0.137,4,16,0,1,0.715,3,0.4684,19.11298838,0.135166667,0.9503,Red,,,,,,
01/01/2024,Monday,WGH,Westbridge General Hospital,Acute,620,44.6,2.1,13.6,504,0.437,167,2,18.8,53,0.967,0.148,5,23,0,2,0.914,4,0.70155,19.44157187,0.157333333,0.960228571,Red,,,,,,
02/01/2024,Tuesday,WGH,Westbridge General Hospital,Acute,620,43.5,1.8,16.8,472,0.377,160,3,15.9,50,0.975,0.18,4,24,0,3,0.927,4,0.6508,16.30769231,0.156666667,0.9885,Red,,,,,,
03/01/2024,Wednesday,WGH,Westbridge General Hospital,Acute,620,41.2,2.2,13.9,420,0.339,173,1,15,50,0.967,0.176,5,24,0,0,0.852,4,0.65185,15.51189245,0.171333333,0.909657143,Red,,,,,,
04/01/2024,Thursday,WGH,Westbridge General Hospital,Acute,620,53.7,2,14.5,423,0.258,162,2,17.4,47,0.971,0.18,6,19,0,0,0.805,4,0.5877,17.91967044,0.19,0.960114286,Red,,,,,,
05/01/2024,Friday,WGH,Westbridge General Hospital,Acute,620,53.1,2.2,15.8,366,0.287,145,0,17.4,42,0.963,0.18,4,19,0,2,0.859,4,0.54805,18.06853583,0.156666667,0.984771429,Red,,,,,,
06/01/2024,Saturday,WGH,Westbridge General Hospital,Acute,620,37,2.1,15.3,283,0.154,129,0,16.8,46,0.963,0.127,3,18,0,1,0.739,3,0.49885,17.44548287,0.1135,0.965057143,Red,,,,,,
07/01/2024,Sunday,WGH,Westbridge General Hospital,Acute,620,39.1,2,18.2,299,0.203,107,0,15.6,34,0.969,0.18,6,18,0,0,0.706,3,0.41895,16.09907121,0.19,1.0116,Red,,,,,,
08/01/2024,Monday,WGH,Westbridge General Hospital,Acute,620,51,2.1,18.7,479,0.346,143,2,16.2,42,0.99,0.18,6,23,0,1,0.844,4,0.56915,16.36363636,0.19,1.039714286,Red,,,,,,
09/01/2024,Tuesday,WGH,Westbridge General Hospital,Acute,620,55.9,2.1,19.4,387,0.341,147,1,15.4,41,0.965,0.18,4,25,0,1,0.84,4,0.56615,15.95854922,0.156666667,1.032714286,Red,,,,,,
10/01/2024,Wednesday,WGH,Westbridge General Hospital,Acute,620,35.8,2,14.6,344,0.205,107,0,15.8,43,0.99,0.18,5,18,0,0,0.744,3,0.47375,15.95959596,0.173333333,0.945857143,Red,,,,,,
11/01/2024,Thursday,WGH,Westbridge General Hospital,Acute,620,56.5,2,19.3,369,0.34,134,0,16.7,48,0.955,0.18,4,19,0,3,0.919,4,0.5915,17.48691099,0.156666667,1.046071429,Red,,,,,,
12/01/2024,Friday,WGH,Westbridge General Hospital,Acute,620,52.4,2.2,17,356,0.243,121,1,18.7,49,0.957,0.18,4,17,0,3,0.875,4,0.54245,19.54022989,0.156666667,1.027585714,Red,,,,,,
13/01/2024,Saturday,WGH,Westbridge General Hospital,Acute,620,42.2,2.2,15.8,292,0.159,121,0,16.8,42,0.965,0.16,7,19,0,2,0.752,4,0.46685,17.40932642,0.196666667,0.976571429,Red,,,,,,
14/01/2024,Sunday,WGH,Westbridge General Hospital,Acute,620,46.9,2,18.4,313,0.217,122,1,18.4,48,0.969,0.18,6,19,0,2,0.824,4,0.5273,18.98864809,0.19,1.057885714,Red,,,,,,
15/01/2024,Monday,WGH,Westbridge General Hospital,Acute,620,43.5,2,12.7,423,0.299,155,2,18.3,54,0.964,0.131,4,23,0,0,0.867,4,0.63735,18.98340249,0.132166667,0.932242857,Red,,,,,,
16/01/2024,Tuesday,WGH,Westbridge General Hospital,Acute,620,46.5,1.9,16.3,408,0.282,140,0,17.9,57,0.967,0.18,7,20,0,1,0.89,4,0.6298,18.51085832,0.206666667,1.004585714,Red,,,,,,
17/01/2024,Wednesday,WGH,Westbridge General Hospital,Acute,620,51.8,1.9,15.8,346,0.249,139,0,16.1,65,0.964,0.18,3,26,0,3,0.933,4,0.66335,16.70124481,0.14,0.965671429,Red,,,,,,
18/01/2024,Thursday,WGH,Westbridge General Hospital,Acute,620,54.9,2,17.6,372,0.235,135,1,14.5,60,0.96,0.164,4,19,0,0,0.838,4,0.62275,15.10416667,0.148666667,0.978642857,Red,,,,,,
19/01/2024,Friday,WGH,Westbridge General Hospital,Acute,620,53.7,1.4,15.9,344,0.26,127,2,16.6,57,0.977,0.18,5,16,0,3,0.922,4,0.60475,16.99078813,0.173333333,0.980514286,Red,,,,,,
20/01/2024,Saturday,WGH,Westbridge General Hospital,Acute,620,64.9,2.5,16.6,309,0.352,126,0,19.5,61,0.981,0.18,4,26,0,1,0.921,4,0.6643,19.87767584,0.156666667,1.040614286,Red,,,,,,
21/01/2024,Sunday,WGH,Westbridge General Hospital,Acute,620,38.2,1.8,17.8,278,0.193,119,0,16.3,62,0.967,0.18,5,15,0,1,0.836,4,0.59795,16.85625646,0.173333333,1.012728571,Red,,,,,,
22/01/2024,Monday,WGH,Westbridge General Hospital,Acute,620,51.1,2.5,18,417,0.368,153,0,18.2,61,0.987,0.18,4,22,0,2,0.946,4,0.70445,18.43971631,0.156666667,1.053514286,Red,,,,,,
23/01/2024,Tuesday,WGH,Westbridge General Hospital,Acute,620,55.3,2,17.5,397,0.332,116,1,17.9,56,0.99,0.18,3,22,0,1,0.901,4,0.6138,18.08080808,0.14,1.0395,Red,,,,,,
24/01/2024,Wednesday,WGH,Westbridge General Hospital,Acute,620,48.9,2.2,20.4,338,0.283,145,0,18.3,53,0.99,0.177,4,22,0,1,0.875,4,0.61245,18.48484848,0.155166667,1.107642857,Red,,,,,,
25/01/2024,Thursday,WGH,Westbridge General Hospital,Acute,620,48.1,2.4,16,341,0.232,118,0,16.7,53,0.99,0.171,5,16,0,1,0.832,4,0.5583,16.86868687,0.168833333,0.989357143,Red,,,,,,
26/01/2024,Friday,WGH,Westbridge General Hospital,Acute,620,39.2,1.8,14.7,367,0.239,132,0,19.1,56,0.973,0.17,6,17,0,1,0.85,4,0.5966,19.63001028,0.185,0.9907,Red,,,,,,
27/01/2024,Saturday,WGH,Westbridge General Hospital,Acute,620,35.8,2,16.8,310,0.205,119,0,21.3,58,0.964,0.13,5,19,0,0,0.805,4,0.57875,22.09543568,0.148333333,1.0651,Red,,,,,,
28/01/2024,Sunday,WGH,Westbridge General Hospital,Acute,620,50.8,2.5,16.7,257,0.223,98,0,20.6,66,0.977,0.18,3,19,0,1,0.861,4,0.6077,21.08495394,0.14,1.057657143,Red,,,,,,
29/01/2024,Monday,WGH,Westbridge General Hospital,Acute,620,39,2,13.9,390,0.246,148,2,20.3,59,0.987,0.18,5,24,0,1,0.868,4,0.6374,20.56737589,0.173333333,0.997157143,Red,,,,,,
30/01/2024,Tuesday,WGH,Westbridge General Hospital,Acute,620,41.8,2.3,13.2,346,0.204,136,0,18.8,61,0.984,0.18,4,18,0,4,0.916,4,0.6176,19.10569106,0.156666667,0.958457143,Red,,,,,,
31/01/2024,Wednesday,WGH,Westbridge General Hospital,Acute,620,41.7,2.2,14.8,317,0.212,135,0,17.6,60,0.982,0.18,4,21,0,2,0.869,4,0.61355,17.92260692,0.156666667,0.973942857,Red,,,,,,
01/02/2024,Thursday,WGH,Westbridge General Hospital,Acute,620,52.4,2.6,18,381,0.266,147,2,16.9,57,0.99,0.18,5,24,0,0,0.852,4,0.63215,17.07070707,0.173333333,1.035214286,Red,,,,,,
02/02/2024,Friday,WGH,Westbridge General Hospital,Acute,620,37.3,1.8,15.7,366,0.246,111,0,17.1,57,0.977,0.153,6,22,0,2,0.885,4,0.57915,17.50255885,0.1765,0.983728571,Red,,,,,,
03/02/2024,Saturday,WGH,Westbridge General Hospital,Acute,620,45.8,2.2,16.5,293,0.156,95,0,17.6,53,0.98,0.18,6,16,0,2,0.794,4,0.49915,17.95918367,0.19,1.009571429,Red,,,,,,
04/02/2024,Sunday,WGH,Westbridge General Hospital,Acute,620,41.2,2.8,16.7,247,0.178,116,0,15.8,53,0.97,0.16,5,16,0,1,0.787,4,0.5342,16.28865979,0.163333333,0.982857143,Red,,,,,,
05/02/2024,Monday,WGH,Westbridge General Hospital,Acute,620,42.3,2.4,15.1,423,0.344,125,0,18,64,0.972,0.18,5,19,0,0,0.9,4,0.67785,18.51851852,0.173333333,0.982371429,Red,,,,,,
06/02/2024,Tuesday,WGH,Westbridge General Hospital,Acute,620,43.1,2.4,14.2,372,0.32,157,1,18.8,65,0.99,0.142,5,21,0,0,0.9,4,0.71425,18.98989899,0.154333333,0.982285714,Red,,,,,,
07/02/2024,Wednesday,WGH,Westbridge General Hospital,Acute,620,32.6,2.7,13.5,344,0.204,112,1,19.1,59,0.99,0.147,5,16,0,1,0.833,4,0.5756,19.29292929,0.156833333,0.971785714,Red,,,,,,
08/02/2024,Thursday,WGH,Westbridge General Hospital,Acute,620,43.7,3.1,14.7,361,0.187,121,1,14.5,49,0.99,0.18,5,18,0,1,0.778,4,0.52005,14.64646465,0.173333333,0.9285,Red,,,,,,
09/02/2024,Friday,WGH,Westbridge General Hospital,Acute,620,41.6,2.8,16.8,357,0.209,151,0,16.6,49,0.99,0.165,4,19,0,0,0.772,4,0.56635,16.76767677,0.149166667,1.005,Red,,,,,,
10/02/2024,Saturday,WGH,Westbridge General Hospital,Acute,620,33.9,3.1,15.6,326,0.22,145,0,18.2,51,0.982,0.157,6,21,0,3,0.864,4,0.57525,18.53360489,0.1785,1.000085714,Red,,,,,,
11/02/2024,Sunday,WGH,Westbridge General Hospital,Acute,620,34.6,2.9,15.1,274,0.182,104,0,15.5,40,0.982,0.135,5,17,0,1,0.738,3,0.4428,15.78411405,0.150833333,0.948871429,Red,,,,,,
12/02/2024,Monday,WGH,Westbridge General Hospital,Acute,620,33.8,2.8,15.1,408,0.235,160,1,18,40,0.972,0.143,5,16,0,2,0.807,4,0.534,18.51851852,0.154833333,0.982371429,Red,,,,,,
13/02/2024,Tuesday,WGH,Westbridge General Hospital,Acute,620,37.4,2.8,16.5,338,0.251,133,0,17.1,41,0.971,0.149,4,22,0,0,0.774,4,0.51265,17.61071061,0.141166667,0.998471429,Red,,,,,,
14/02/2024,Wednesday,WGH,Westbridge General Hospital,Acute,620,26.6,3.6,13.1,342,0.19,120,1,20,51,0.967,0.18,4,15,0,1,0.699,3,0.532,20.68252327,0.156666667,0.967514286,Amber,,,,,,
15/02/2024,Thursday,WGH,Westbridge General Hospital,Acute,620,33.8,2.4,14.7,335,0.194,149,0,22.6,55,0.968,0.117,3,22,0,0,0.783,4,0.59385,23.34710744,0.1085,1.0412,Red,,,,,,
16/02/2024,Friday,WGH,Westbridge General Hospital,Acute,620,28.6,3.3,15,324,0.176,103,0,22.8,61,0.977,0.143,4,22,0,1,0.818,4,0.56515,23.33674514,0.138166667,1.054228571,Red,,,,,,
17/02/2024,Saturday,WGH,Westbridge General Hospital,Acute,620,36.2,3.1,17.4,290,0.181,115,0,15.7,58,0.959,0.126,4,20,0,2,0.835,4,0.56415,16.37122002,0.129666667,0.991957143,Red,,,,,,
18/02/2024,Sunday,WGH,Westbridge General Hospital,Acute,620,25.1,2.4,14.3,245,0.095,86,0,17.2,57,0.989,0.149,5,18,0,1,0.734,3,0.4875,17.39130435,0.157833333,0.960028571,Red,,,,,,
19/02/2024,Monday,WGH,Westbridge General Hospital,Acute,620,20.4,3.3,12.7,381,0.202,150,1,16.8,50,0.967,0.096,5,17,0,1,0.789,4,0.5683,17.37331954,0.131333333,0.910942857,Red,,,,,,
20/02/2024,Tuesday,WGH,Westbridge General Hospital,Acute,620,28.6,3.4,13.1,378,0.2,142,2,15.7,50,0.948,0.149,6,20,0,3,0.84,4,0.5575,16.56118143,0.1745,0.895414286,Red,,,,,,
21/02/2024,Wednesday,WGH,Westbridge General Hospital,Acute,620,20.5,3.3,14.1,347,0.157,124,0,14.3,45,0.967,0.113,5,18,0,0,0.712,3,0.4878,14.78800414,0.139833333,0.903442857,Red,,,,,,
22/02/2024,Thursday,WGH,Westbridge General Hospital,Acute,620,25.4,3.5,12.9,320,0.133,141,0,16,49,0.975,0.122,6,15,0,3,0.783,4,0.52345,16.41025641,0.161,0.906428571,Red,,,,,,
23/02/2024,Friday,WGH,Westbridge General Hospital,Acute,620,20.8,4,13.5,335,0.163,131,0,16.5,44,0.978,0.126,5,16,0,3,0.788,4,0.49295,16.87116564,0.146333333,0.927985714,Red,,,,,,
24/02/2024,Saturday,WGH,Westbridge General Hospital,Acute,620,15.2,4.6,11.3,262,0.096,144,0,16.5,54,0.979,0.08,4,15,0,1,0.693,3,0.5424,16.85393258,0.106666667,0.881242857,Amber,,,,,,
25/02/2024,Sunday,WGH,Westbridge General Hospital,Acute,620,21,4.1,13.2,246,0.124,113,0,12.6,49,0.968,0.117,6,20,0,0,0.701,3,0.48485,13.01652893,0.1585,0.859057143,Red,,,,,,
26/02/2024,Monday,WGH,Westbridge General Hospital,Acute,620,23.4,3.9,12.9,361,0.18,141,0,15.2,45,0.95,0.095,5,15,0,1,0.749,3,0.51825,16,0.130833333,0.884428571,Red,,,,,,
27/02/2024,Tuesday,WGH,Westbridge General Hospital,Acute,620,19.9,4.5,12.5,311,0.146,116,0,15.7,42,0.95,0.107,2,18,0,2,0.741,3,0.4554,16.52631579,0.086833333,0.883357143,Red,,,,,,
28/02/2024,Wednesday,WGH,Westbridge General Hospital,Acute,620,21.7,4.2,12.5,340,0.166,105,0,17,43,0.94,0.109,4,16,0,2,0.745,3,0.45565,18.08510638,0.121166667,0.898857143,Red,,,,,,
29/02/2024,Thursday,WGH,Westbridge General Hospital,Acute,620,12.5,4.1,11.7,300,0.133,147,0,16,36,0.954,0.09,3,14,0,2,0.691,3,0.45295,16.77148847,0.095,0.872314286,Amber,,,,,,
01/03/2024,Friday,WGH,Westbridge General Hospital,Acute,620,20.3,4.2,13.7,290,0.129,112,0,16.6,41,0.947,0.094,5,15,0,0,0.659,3,0.4376,17.52903907,0.130333333,0.921371429,Amber,,,,,,
02/03/2024,Saturday,WGH,Westbridge General Hospital,Acute,620,15.9,3.9,13,265,0.078,124,0,18,53,0.934,0.097,4,18,0,1,0.673,3,0.5042,19.27194861,0.115166667,0.922171429,Amber,,,,,,
03/03/2024,Sunday,WGH,Westbridge General Hospital,Acute,620,13.3,3.9,12.1,272,0.088,109,0,17.9,57,0.934,0.105,4,14,0,2,0.727,3,0.51345,19.16488223,0.119166667,0.901385714,Red,,,,,,
